Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3920,   2, 3859,11.81,10.07,0.004531,0.000000
  5, 3729,  40, 3506, 6.36, 0.00,0.005625,0.000000
 10, 3750,  31, 3506, 6.96, 0.00,0.006406,0.015625
 15, 3682,  37, 3506, 5.02, 0.00,0.007968,0.015625
 20, 3655,  41, 3506, 4.25, 0.00,0.012656,0.015625
 25, 3632,  48, 3506, 3.59, 0.00,0.016093,0.015625
 30, 3659,  41, 3506, 4.36, 0.00,0.016875,0.015625
 35, 3652,  43, 3506, 4.16, 0.00,0.021562,0.000000
 40, 3653,  39, 3506, 4.19, 0.00,0.024531,0.031250
 45, 3630,  49, 3506, 3.54, 0.00,0.030781,0.031250
 50, 3615,  47, 3506, 3.11, 0.00,0.030781,0.031250
