Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2368,   2, 2255,13.57, 8.15,0.007187,0.015625
  5, 2286,  37, 2194, 9.64, 5.23,0.008437,0.000000
 10, 2262,  45, 2151, 8.49, 3.17,0.010156,0.015625
 15, 2261,  48, 2194, 8.44, 5.23,0.016718,0.015625
 20, 2266,  43, 2164, 8.68, 3.79,0.019218,0.031250
 25, 2264,  38, 2188, 8.59, 4.94,0.021250,0.015625
 30, 2261,  42, 2142, 8.44, 2.73,0.019531,0.015625
 35, 2263,  40, 2188, 8.54, 4.94,0.022812,0.031250
 40, 2258,  44, 2090, 8.30, 0.24,0.026406,0.031250
 45, 2266,  36, 2188, 8.68, 4.94,0.026093,0.015625
 50, 2265,  46, 2151, 8.63, 3.17,0.029843,0.062500
