Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9026,  10, 8483,16.78, 9.76,0.014062,0.015625
  5, 8548, 125, 8241,10.60, 6.62,0.027968,0.031250
 10, 8481, 138, 8018, 9.73, 3.74,0.030156,0.062500
 15, 8478, 118, 8168, 9.69, 5.68,0.030312,0.046875
 20, 8471, 130, 8018, 9.60, 3.74,0.033125,0.046875
 25, 8481, 124, 8168, 9.73, 5.68,0.035781,0.046875
 30, 8458, 132, 8168, 9.43, 5.68,0.040312,0.031250
 35, 8467, 134, 8168, 9.55, 5.68,0.041250,0.078125
 40, 8481, 123, 8008, 9.73, 3.61,0.042656,0.046875
 45, 8479, 124, 8213, 9.70, 6.26,0.044218,0.046875
 50, 8506, 131, 8168,10.05, 5.68,0.049687,0.062500
