Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2268,   5, 2246, 6.28, 5.25,0.008906,0.015625
  5, 2141, 115, 2134, 0.33, 0.00,0.015625,0.015625
 10, 2137,  86, 2134, 0.14, 0.00,0.018593,0.015625
 15, 2138,  76, 2134, 0.19, 0.00,0.023281,0.031250
 20, 2140,  70, 2134, 0.28, 0.00,0.024843,0.046875
 25, 2136,  69, 2134, 0.09, 0.00,0.027656,0.015625
 30, 2135,  64, 2134, 0.05, 0.00,0.029375,0.031250
 35, 2141,  67, 2134, 0.33, 0.00,0.028593,0.015625
 40, 2136,  64, 2134, 0.09, 0.00,0.035312,0.031250
 45, 2135,  70, 2134, 0.05, 0.00,0.041093,0.046875
 50, 2135,  66, 2134, 0.05, 0.00,0.042656,0.062500
