Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9255,   3, 8649,21.95,13.97,0.014375,0.015625
  5, 8651, 126, 8420,13.99,10.95,0.026250,0.031250
 10, 8609, 111, 8201,13.44, 8.06,0.028281,0.031250
 15, 8604, 109, 8482,13.37,11.77,0.028750,0.031250
 20, 8586,  94, 8118,13.14, 6.97,0.030000,0.031250
 25, 8599, 101, 8118,13.31, 6.97,0.032812,0.046875
 30, 8587,  98, 8118,13.15, 6.97,0.033593,0.046875
 35, 8599, 102, 8045,13.31, 6.01,0.038906,0.093750
 40, 8608, 104, 8059,13.43, 6.19,0.040000,0.031250
 45, 8577, 109, 8118,13.02, 6.97,0.043125,0.093750
 50, 8587,  99, 8118,13.15, 6.97,0.043281,0.046875
