Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9444,   2, 9378, 1.29, 0.58,0.013437,0.015625
  5, 9427,  46, 9356, 1.10, 0.34,0.019843,0.015625
 10, 9389,  46, 9356, 0.70, 0.34,0.020000,0.015625
 15, 9445,  39, 9356, 1.30, 0.34,0.022343,0.015625
 20, 9375,  31, 9356, 0.55, 0.34,0.022187,0.031250
 25, 9375,  36, 9356, 0.55, 0.34,0.026250,0.031250
 30, 9398,  34, 9356, 0.79, 0.34,0.028125,0.015625
 35, 9398,  37, 9356, 0.79, 0.34,0.030937,0.031250
 40, 9400,  34, 9356, 0.82, 0.34,0.031250,0.031250
 45, 9393,  39, 9356, 0.74, 0.34,0.035468,0.031250
 50, 9432,  42, 9356, 1.16, 0.34,0.038593,0.046875
