Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2666,   5, 2527,26.77,20.16,0.007343,0.015625
  5, 2581,  52, 2167,22.73, 3.04,0.009531,0.031250
 10, 2534,  55, 2155,20.49, 2.47,0.010625,0.015625
 15, 2542,  63, 2103,20.87, 0.00,0.017187,0.046875
 20, 2560,  55, 2103,21.73, 0.00,0.020312,0.062500
 25, 2541,  55, 2103,20.83, 0.00,0.022187,0.046875
 30, 2545,  52, 2103,21.02, 0.00,0.021250,0.046875
 35, 2547,  58, 2103,21.11, 0.00,0.019531,0.046875
 40, 2520,  76, 2103,19.83, 0.00,0.030000,0.046875
 45, 2522,  74, 2103,19.92, 0.00,0.031093,0.078125
 50, 2541,  62, 2103,20.83, 0.00,0.030312,0.031250
