Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1980,  10, 1911, 6.34, 2.63,0.023750,0.031250
  5, 1906, 152, 1862, 2.36, 0.00,0.048281,0.062500
 10, 1900, 154, 1862, 2.04, 0.00,0.053593,0.046875
 15, 1905, 145, 1862, 2.31, 0.00,0.057656,0.046875
 20, 1899, 152, 1862, 1.99, 0.00,0.061562,0.062500
 25, 1910, 128, 1862, 2.58, 0.00,0.061093,0.078125
 30, 1905, 136, 1862, 2.31, 0.00,0.067812,0.078125
 35, 1915, 137, 1862, 2.85, 0.00,0.072187,0.109375
 40, 1911, 136, 1862, 2.63, 0.00,0.077187,0.171875
 45, 1910, 142, 1862, 2.58, 0.00,0.082187,0.078125
 50, 1925, 139, 1870, 3.38, 0.43,0.087187,0.062500
