Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8123,   5, 7949,14.62,12.16,0.011718,0.015625
  5, 7630, 134, 7087, 7.66, 0.00,0.028906,0.015625
 10, 7525, 117, 7087, 6.18, 0.00,0.027500,0.031250
 15, 7558, 128, 7087, 6.65, 0.00,0.030468,0.031250
 20, 7506, 133, 7087, 5.91, 0.00,0.032031,0.031250
 25, 7512, 116, 7087, 6.00, 0.00,0.033125,0.046875
 30, 7522, 127, 7087, 6.14, 0.00,0.037968,0.031250
 35, 7534, 128, 7087, 6.31, 0.00,0.040937,0.046875
 40, 7579, 112, 7087, 6.94, 0.00,0.037656,0.062500
 45, 7464, 116, 7087, 5.32, 0.00,0.041406,0.046875
 50, 7519, 104, 7087, 6.10, 0.00,0.041718,0.046875
