Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10688,   0,10663,11.19,10.93,0.005312,0.015625
  5, 9743,  50, 9612, 1.36, 0.00,0.007968,0.015625
 10, 9682,  52, 9612, 0.73, 0.00,0.008593,0.015625
 15, 9645,  46, 9612, 0.34, 0.00,0.009218,0.015625
 20, 9625,  47, 9612, 0.14, 0.00,0.011875,0.015625
 25, 9631,  39, 9612, 0.20, 0.00,0.014687,0.015625
 30, 9627,  39, 9612, 0.16, 0.00,0.016250,0.015625
 35, 9628,  44, 9612, 0.17, 0.00,0.017031,0.015625
 40, 9625,  41, 9612, 0.14, 0.00,0.017343,0.015625
 45, 9627,  42, 9612, 0.16, 0.00,0.018125,0.000000
 50, 9626,  48, 9612, 0.15, 0.00,0.019531,0.031250
