Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2380,   4, 2161,10.19, 0.05,0.006718,0.015625
  5, 2262,  92, 2160, 4.72, 0.00,0.011406,0.015625
 10, 2255,  83, 2160, 4.40, 0.00,0.013437,0.015625
 15, 2247,  78, 2160, 4.03, 0.00,0.021250,0.031250
 20, 2255,  68, 2160, 4.40, 0.00,0.020625,0.031250
 25, 2259,  68, 2160, 4.58, 0.00,0.022656,0.046875
 30, 2253,  74, 2160, 4.31, 0.00,0.023906,0.031250
 35, 2256,  67, 2160, 4.44, 0.00,0.023125,0.015625
 40, 2244,  77, 2160, 3.89, 0.00,0.021562,0.015625
 45, 2248,  72, 2160, 4.07, 0.00,0.025312,0.031250
 50, 2263,  68, 2160, 4.77, 0.00,0.027656,0.015625
