Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3690,   6, 3348,11.95, 1.58,0.013593,0.015625
  5, 3643,  49, 3345,10.53, 1.49,0.021875,0.015625
 10, 3707,  51, 3345,12.47, 1.49,0.021406,0.031250
 15, 3679,  40, 3345,11.62, 1.49,0.025625,0.031250
 20, 3677,  42, 3345,11.56, 1.49,0.031093,0.031250
 25, 3676,  35, 3345,11.53, 1.49,0.032343,0.031250
 30, 3689,  43, 3345,11.92, 1.49,0.036250,0.031250
 35, 3670,  32, 3345,11.35, 1.49,0.035000,0.046875
 40, 3684,  36, 3345,11.77, 1.49,0.032031,0.046875
 45, 3722,  34, 3345,12.92, 1.49,0.032031,0.046875
 50, 3659,  40, 3345,11.01, 1.49,0.033906,0.031250
