Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3355,   7, 3007,23.94,11.08,0.014062,0.015625
  5, 3274,  66, 2707,20.95, 0.00,0.026562,0.046875
 10, 3258,  70, 2803,20.35, 3.55,0.034531,0.062500
 15, 3235,  77, 2707,19.50, 0.00,0.038125,0.046875
 20, 3210,  75, 2782,18.58, 2.77,0.038437,0.062500
 25, 3252,  73, 2803,20.13, 3.55,0.049062,0.062500
 30, 3255,  76, 2707,20.24, 0.00,0.050000,0.031250
 35, 3286,  71, 2707,21.39, 0.00,0.045468,0.093750
 40, 3253,  67, 2707,20.17, 0.00,0.053437,0.078125
 45, 3248,  76, 2803,19.99, 3.55,0.057812,0.078125
 50, 3278,  69, 2803,21.09, 3.55,0.055156,0.062500
