Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6201,  12, 5937,11.49, 6.74,0.137656,0.171875
  5, 6144, 112, 5884,10.46, 5.79,0.242031,0.328125
 10, 6135, 121, 6002,10.30, 7.91,0.273437,0.421875
 15, 6133, 127, 5999,10.27, 7.86,0.308125,0.406250
 20, 6128, 150, 5905,10.18, 6.17,0.364843,0.718750
 25, 6133, 136, 5998,10.27, 7.84,0.383593,0.609375
 30, 6140, 141, 5920,10.39, 6.44,0.422343,0.609375
 35, 6141, 133, 6009,10.41, 8.04,0.468593,0.671875
 40, 6157, 124, 6009,10.70, 8.04,0.460937,0.968750
 45, 6141, 137, 5836,10.41, 4.93,0.510781,0.765625
 50, 6136, 145, 5966,10.32, 7.26,0.556406,1.203125
