Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2014,   3, 1977, 6.06, 4.11,0.035156,0.031250
  5, 1980,  93, 1959, 4.27, 3.16,0.056875,0.078125
 10, 1982,  95, 1959, 4.37, 3.16,0.064531,0.078125
 15, 1977,  95, 1959, 4.11, 3.16,0.069062,0.078125
 20, 1989,  80, 1959, 4.74, 3.16,0.073281,0.078125
 25, 1979,  91, 1959, 4.21, 3.16,0.081250,0.093750
 30, 2011,  77, 1959, 5.90, 3.16,0.087031,0.078125
 35, 1991,  75, 1959, 4.84, 3.16,0.090937,0.078125
 40, 1994,  87, 1959, 5.00, 3.16,0.104531,0.156250
 45, 2007,  72, 1959, 5.69, 3.16,0.106562,0.140625
 50, 1987,  92, 1950, 4.63, 2.69,0.122812,0.156250
