Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3418,   2, 3204,16.02, 8.76,0.006406,0.000000
  5, 3153,  80, 2946, 7.03, 0.00,0.011562,0.015625
 10, 3093,  79, 2946, 4.99, 0.00,0.012500,0.015625
 15, 3068,  79, 2946, 4.14, 0.00,0.021875,0.031250
 20, 3041,  77, 2946, 3.22, 0.00,0.024218,0.046875
 25, 3038,  77, 2946, 3.12, 0.00,0.019218,0.031250
 30, 3033,  76, 2946, 2.95, 0.00,0.028437,0.031250
 35, 3021,  82, 2946, 2.55, 0.00,0.029687,0.031250
 40, 3003,  76, 2946, 1.93, 0.00,0.031406,0.046875
 45, 2998,  74, 2946, 1.77, 0.00,0.028125,0.031250
 50, 2997,  78, 2946, 1.73, 0.00,0.030468,0.031250
