Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2645,   6, 2526, 5.59, 0.84,0.006718,0.000000
  5, 2588,  70, 2505, 3.31, 0.00,0.010000,0.015625
 10, 2566,  96, 2505, 2.44, 0.00,0.013281,0.015625
 15, 2562,  97, 2505, 2.28, 0.00,0.022500,0.015625
 20, 2556,  94, 2505, 2.04, 0.00,0.023593,0.031250
 25, 2560,  84, 2505, 2.20, 0.00,0.017812,0.031250
 30, 2565,  77, 2505, 2.40, 0.00,0.023906,0.031250
 35, 2568,  79, 2505, 2.51, 0.00,0.024218,0.031250
 40, 2581,  83, 2505, 3.03, 0.00,0.026562,0.015625
 45, 2577,  91, 2505, 2.87, 0.00,0.027500,0.046875
 50, 2564,  87, 2505, 2.36, 0.00,0.027812,0.031250
