Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4059,   1, 3964, 8.30, 5.76,0.004062,0.000000
  5, 4017,  15, 3748, 7.18, 0.00,0.005000,0.015625
 10, 3961,  28, 3748, 5.68, 0.00,0.006093,0.015625
 15, 3857,  53, 3748, 2.91, 0.00,0.006406,0.000000
 20, 3825,  65, 3748, 2.05, 0.00,0.007343,0.015625
 25, 3818,  55, 3748, 1.87, 0.00,0.012500,0.015625
 30, 3818,  52, 3748, 1.87, 0.00,0.012812,0.015625
 35, 3792,  60, 3748, 1.17, 0.00,0.014062,0.015625
 40, 3792,  50, 3748, 1.17, 0.00,0.014062,0.015625
 45, 3803,  53, 3748, 1.47, 0.00,0.015468,0.031250
 50, 3806,  56, 3748, 1.55, 0.00,0.015312,0.015625
