Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7135,  10, 6836,15.72,10.87,0.315937,0.390625
  5, 7155,  51, 6743,16.04, 9.36,0.440000,0.609375
 10, 7122,  38, 6708,15.50, 8.79,0.466406,0.546875
 15, 7126,  34, 6824,15.57,10.67,0.490937,0.640625
 20, 7130,  42, 6767,15.63, 9.75,0.532656,0.703125
 25, 7120,  44, 6976,15.47,13.14,0.566250,0.656250
 30, 7151,  48, 6777,15.97, 9.91,0.610937,0.718750
 35, 7132,  42, 6813,15.67,10.49,0.645781,0.656250
 40, 7159,  44, 6692,16.10, 8.53,0.711406,1.062500
 45, 7153,  51, 7018,16.01,13.82,0.781093,1.281250
 50, 7162,  44, 7058,16.15,14.47,0.792187,0.703125
