Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6957,  10, 6729, 9.89, 6.29,0.195000,0.218750
  5, 6879,  90, 6667, 8.66, 5.31,0.314062,0.375000
 10, 6854, 119, 6642, 8.26, 4.91,0.358437,0.437500
 15, 6846, 121, 6641, 8.13, 4.90,0.402968,0.453125
 20, 6844, 130, 6642, 8.10, 4.91,0.451250,0.453125
 25, 6847, 125, 6551, 8.15, 3.47,0.489687,0.609375
 30, 6844, 140, 6633, 8.10, 4.77,0.564687,0.937500
 35, 6865, 110, 6667, 8.43, 5.31,0.557031,0.765625
 40, 6837, 131, 6585, 7.99, 4.01,0.648281,1.203125
 45, 6854, 134, 6650, 8.26, 5.04,0.704843,0.984375
 50, 6858, 131, 6642, 8.32, 4.91,0.744843,1.015625
