Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3812,   3, 3762,10.01, 8.57,0.004062,0.000000
  5, 3769,  28, 3465, 8.77, 0.00,0.005156,0.000000
 10, 3753,  28, 3465, 8.31, 0.00,0.005625,0.015625
 15, 3738,  31, 3465, 7.88, 0.00,0.005312,0.000000
 20, 3723,  38, 3465, 7.45, 0.00,0.006093,0.015625
 25, 3726,  32, 3465, 7.53, 0.00,0.008906,0.015625
 30, 3726,  31, 3465, 7.53, 0.00,0.011406,0.031250
 35, 3697,  42, 3465, 6.70, 0.00,0.012031,0.015625
 40, 3719,  34, 3465, 7.33, 0.00,0.012812,0.015625
 45, 3698,  43, 3465, 6.72, 0.00,0.014218,0.031250
 50, 3720,  36, 3465, 7.36, 0.00,0.014218,0.046875
