Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8153,   5, 7926,16.26,13.02,0.012343,0.015625
  5, 7658, 126, 7087, 9.20, 1.06,0.025937,0.046875
 10, 7538, 147, 7087, 7.49, 1.06,0.030000,0.031250
 15, 7575, 131, 7087, 8.01, 1.06,0.029531,0.031250
 20, 7534, 130, 7087, 7.43, 1.06,0.033906,0.031250
 25, 7546, 121, 7087, 7.60, 1.06,0.032656,0.046875
 30, 7592, 110, 7087, 8.26, 1.06,0.031718,0.031250
 35, 7519, 131, 7087, 7.22, 1.06,0.037343,0.031250
 40, 7476, 135, 7087, 6.60, 1.06,0.040312,0.046875
 45, 7595, 128, 7087, 8.30, 1.06,0.040468,0.046875
 50, 7593, 140, 7087, 8.27, 1.06,0.042187,0.031250
