Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7950,   3, 7841, 8.71, 7.22,0.005312,0.015625
  5, 7565,  53, 7506, 3.45, 2.64,0.008125,0.015625
 10, 7528,  54, 7313, 2.94, 0.00,0.008906,0.015625
 15, 7492,  59, 7313, 2.45, 0.00,0.011718,0.015625
 20, 7471,  68, 7313, 2.16, 0.00,0.018125,0.031250
 25, 7471,  61, 7313, 2.16, 0.00,0.014843,0.031250
 30, 7466,  62, 7313, 2.09, 0.00,0.022343,0.031250
 35, 7474,  56, 7313, 2.20, 0.00,0.024062,0.015625
 40, 7483,  56, 7313, 2.32, 0.00,0.026250,0.046875
 45, 7467,  60, 7313, 2.11, 0.00,0.029531,0.046875
 50, 7470,  65, 7313, 2.15, 0.00,0.030312,0.046875
