Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1932,   5, 1856,13.05, 8.60,0.030625,0.046875
  5, 1903,  86, 1833,11.35, 7.26,0.046875,0.046875
 10, 1900,  87, 1796,11.18, 5.09,0.053593,0.046875
 15, 1898,  93, 1811,11.06, 5.97,0.056406,0.046875
 20, 1902,  90, 1863,11.29, 9.01,0.062343,0.078125
 25, 1893,  84, 1838,10.77, 7.55,0.065000,0.062500
 30, 1900,  83, 1815,11.18, 6.20,0.067187,0.093750
 35, 1906,  83, 1857,11.53, 8.66,0.071718,0.062500
 40, 1902,  80, 1814,11.29, 6.14,0.075781,0.078125
 45, 1904,  89, 1796,11.41, 5.09,0.084843,0.062500
 50, 1909,  76, 1843,11.70, 7.84,0.081406,0.109375
