Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4694,   0, 4680,10.47,10.14,0.010937,0.015625
  5, 4495,  65, 4409, 5.79, 3.77,0.020156,0.046875
 10, 4467,  53, 4257, 5.13, 0.19,0.018125,0.015625
 15, 4455,  49, 4257, 4.85, 0.19,0.020312,0.031250
 20, 4458,  40, 4257, 4.92, 0.19,0.019375,0.015625
 25, 4452,  40, 4389, 4.78, 3.29,0.022031,0.046875
 30, 4455,  38, 4257, 4.85, 0.19,0.023125,0.031250
 35, 4445,  36, 4257, 4.61, 0.19,0.022968,0.031250
 40, 4448,  37, 4409, 4.68, 3.77,0.025937,0.031250
 45, 4452,  38, 4257, 4.78, 0.19,0.025937,0.031250
 50, 4454,  32, 4257, 4.82, 0.19,0.027343,0.015625
