Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3367,   3, 3159, 6.58, 0.00,0.012031,0.015625
  5, 3357,  17, 3159, 6.27, 0.00,0.015312,0.015625
 10, 3351,  21, 3159, 6.08, 0.00,0.025468,0.015625
 15, 3362,  23, 3159, 6.43, 0.00,0.026093,0.015625
 20, 3356,  16, 3159, 6.24, 0.00,0.022656,0.031250
 25, 3359,  26, 3159, 6.33, 0.00,0.026406,0.015625
 30, 3368,  25, 3159, 6.62, 0.00,0.033906,0.031250
 35, 3376,  22, 3159, 6.87, 0.00,0.031718,0.031250
 40, 3370,  23, 3221, 6.68, 1.96,0.034062,0.031250
 45, 3367,  25, 3159, 6.58, 0.00,0.030312,0.015625
 50, 3373,  24, 3159, 6.77, 0.00,0.033750,0.015625
