Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6567,   7, 6478,11.38, 9.87,0.311406,0.312500
  5, 6510,  89, 6396,10.41, 8.48,0.460468,0.562500
 10, 6513, 102, 6396,10.46, 8.48,0.540625,0.593750
 15, 6492,  99, 6362,10.11, 7.90,0.575468,0.687500
 20, 6468,  96, 6362, 9.70, 7.90,0.625000,0.750000
 25, 6452,  95, 6353, 9.43, 7.75,0.689687,0.921875
 30, 6484,  94, 6362, 9.97, 7.90,0.750312,1.046875
 35, 6482,  98, 6362, 9.94, 7.90,0.854531,0.984375
 40, 6508, 103, 6371,10.38, 8.06,0.940156,1.218750
 45, 6474,  94, 6362, 9.80, 7.90,0.984687,1.093750
 50, 6494,  90, 6362,10.14, 7.90,1.046250,1.421875
