Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3952,   5, 3854,10.70, 7.96,0.013125,0.015625
  5, 3841,  91, 3592, 7.59, 0.62,0.022031,0.015625
 10, 3812,  74, 3617, 6.78, 1.32,0.021718,0.031250
 15, 3814,  65, 3617, 6.83, 1.32,0.022656,0.031250
 20, 3825,  54, 3592, 7.14, 0.62,0.022187,0.015625
 25, 3819,  56, 3592, 6.97, 0.62,0.025312,0.031250
 30, 3819,  53, 3592, 6.97, 0.62,0.025468,0.031250
 35, 3823,  48, 3592, 7.09, 0.62,0.027656,0.031250
 40, 3823,  45, 3592, 7.09, 0.62,0.029218,0.031250
 45, 3817,  49, 3592, 6.92, 0.62,0.031250,0.031250
 50, 3829,  49, 3592, 7.25, 0.62,0.033281,0.031250
