Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1093,   5, 1010,14.45, 5.76,0.020625,0.015625
  5, 1088,  31,  970,13.93, 1.57,0.023750,0.062500
 10, 1084,  37,  973,13.51, 1.88,0.029062,0.046875
 15, 1087,  37,  973,13.82, 1.88,0.032656,0.031250
 20, 1082,  41,  970,13.30, 1.57,0.040312,0.093750
 25, 1092,  30, 1058,14.35,10.79,0.039375,0.046875
 30, 1089,  44,  955,14.03, 0.00,0.042656,0.078125
 35, 1087,  38,  955,13.82, 0.00,0.044062,0.062500
 40, 1089,  45,  973,14.03, 1.88,0.050781,0.046875
 45, 1085,  42,  955,13.61, 0.00,0.052187,0.078125
 50, 1089,  47, 1077,14.03,12.77,0.058125,0.109375
