Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8668,   3, 8612, 8.88, 8.18,0.011250,0.015625
  5, 8241, 147, 7961, 3.52, 0.00,0.028906,0.031250
 10, 8138, 138, 7961, 2.22, 0.00,0.029062,0.031250
 15, 8156, 130, 7961, 2.45, 0.00,0.030781,0.031250
 20, 8182, 134, 7961, 2.78, 0.00,0.035000,0.031250
 25, 8161, 118, 7961, 2.51, 0.00,0.035625,0.031250
 30, 8167, 116, 7961, 2.59, 0.00,0.035937,0.031250
 35, 8182, 111, 7961, 2.78, 0.00,0.038281,0.062500
 40, 8120, 129, 7961, 2.00, 0.00,0.043906,0.031250
 45, 8141, 139, 7961, 2.26, 0.00,0.049062,0.046875
 50, 8167, 121, 7961, 2.59, 0.00,0.046875,0.046875
