Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2200,   5, 2123, 5.52, 1.82,0.006250,0.015625
  5, 2124,  77, 2085, 1.87, 0.00,0.011093,0.015625
 10, 2103,  81, 2085, 0.86, 0.00,0.015937,0.015625
 15, 2107,  81, 2085, 1.06, 0.00,0.019218,0.015625
 20, 2110,  71, 2085, 1.20, 0.00,0.019687,0.031250
 25, 2112,  70, 2085, 1.29, 0.00,0.014375,0.015625
 30, 2109,  75, 2085, 1.15, 0.00,0.014843,0.015625
 35, 2107,  71, 2085, 1.06, 0.00,0.017187,0.000000
 40, 2109,  74, 2085, 1.15, 0.00,0.018125,0.015625
 45, 2106,  69, 2085, 1.01, 0.00,0.018750,0.015625
 50, 2111,  74, 2085, 1.25, 0.00,0.019218,0.015625
