Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8216,   7, 7656,14.41, 6.61,0.011875,0.015625
  5, 7790, 149, 7223, 8.48, 0.58,0.029375,0.031250
 10, 7730, 148, 7181, 7.65, 0.00,0.028281,0.046875
 15, 7691, 155, 7181, 7.10, 0.00,0.032968,0.046875
 20, 7730, 145, 7181, 7.65, 0.00,0.032656,0.031250
 25, 7648, 150, 7181, 6.50, 0.00,0.033281,0.031250
 30, 7730, 146, 7181, 7.65, 0.00,0.035625,0.062500
 35, 7718, 157, 7181, 7.48, 0.00,0.038750,0.031250
 40, 7789, 128, 7181, 8.47, 0.00,0.037343,0.015625
 45, 7710, 145, 7181, 7.37, 0.00,0.038593,0.062500
 50, 7754, 141, 7181, 7.98, 0.00,0.040000,0.046875
