Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8410,   4, 8110,12.95, 8.92,0.005625,0.000000
  5, 8125,  89, 7446, 9.12, 0.00,0.010468,0.015625
 10, 8100,  97, 7446, 8.78, 0.00,0.012500,0.031250
 15, 8056,  82, 7446, 8.19, 0.00,0.017343,0.031250
 20, 8070,  94, 7446, 8.38, 0.00,0.021093,0.015625
 25, 8020,  83, 7446, 7.71, 0.00,0.019531,0.015625
 30, 8012,  82, 7446, 7.60, 0.00,0.022968,0.046875
 35, 8021,  93, 7446, 7.72, 0.00,0.025625,0.031250
 40, 8004,  84, 7446, 7.49, 0.00,0.027187,0.046875
 45, 8087,  83, 7446, 8.61, 0.00,0.023593,0.046875
 50, 8032,  92, 7446, 7.87, 0.00,0.024375,0.031250
