Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 5820,   9, 5705,15.34,13.06,0.119375,0.171875
  5, 5773,  85, 5649,14.41,11.95,0.194531,0.296875
 10, 5772,  92, 5620,14.39,11.38,0.212968,0.390625
 15, 5790,  95, 5569,14.74,10.36,0.224843,0.343750
 20, 5811,  72, 5640,15.16,11.77,0.216406,0.312500
 25, 5787,  77, 5611,14.68,11.20,0.234375,0.500000
 30, 5799,  84, 5603,14.92,11.04,0.250625,0.562500
 35, 5797,  87, 5542,14.88, 9.83,0.266093,0.437500
 40, 5819,  62, 5591,15.32,10.80,0.246093,0.250000
 45, 5845,  69, 5640,15.83,11.77,0.260312,0.625000
 50, 5811,  60, 5670,15.16,12.37,0.260468,0.343750
