Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3818,   3, 3501,13.26, 3.86,0.003906,0.000000
  5, 3793,  22, 3478,12.52, 3.17,0.004531,0.000000
 10, 3754,  29, 3371,11.36, 0.00,0.005156,0.000000
 15, 3720,  45, 3371,10.35, 0.00,0.006250,0.000000
 20, 3701,  48, 3371, 9.79, 0.00,0.007656,0.000000
 25, 3664,  61, 3371, 8.69, 0.00,0.014062,0.031250
 30, 3682,  55, 3371, 9.23, 0.00,0.008906,0.000000
 35, 3662,  63, 3371, 8.63, 0.00,0.015781,0.015625
 40, 3656,  61, 3371, 8.45, 0.00,0.013906,0.000000
 45, 3660,  63, 3371, 8.57, 0.00,0.017031,0.031250
 50, 3656,  54, 3371, 8.45, 0.00,0.017343,0.031250
