Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3820,   1, 3811,10.60,10.34,0.007500,0.000000
  5, 3577,  66, 3454, 3.56, 0.00,0.011875,0.000000
 10, 3543,  66, 3454, 2.58, 0.00,0.013437,0.015625
 15, 3535,  71, 3454, 2.35, 0.00,0.020312,0.031250
 20, 3521,  81, 3454, 1.94, 0.00,0.019218,0.015625
 25, 3528,  85, 3454, 2.14, 0.00,0.021250,0.015625
 30, 3514,  81, 3454, 1.74, 0.00,0.026093,0.031250
 35, 3513,  75, 3454, 1.71, 0.00,0.026718,0.031250
 40, 3502,  88, 3454, 1.39, 0.00,0.028593,0.046875
 45, 3501,  88, 3454, 1.36, 0.00,0.029375,0.031250
 50, 3499,  89, 3454, 1.30, 0.00,0.028281,0.015625
