Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3020,   2, 2736,17.10, 6.09,0.007812,0.000000
  5, 2753, 122, 2650, 6.75, 2.75,0.013750,0.015625
 10, 2710,  85, 2650, 5.08, 2.75,0.016718,0.031250
 15, 2695,  76, 2650, 4.50, 2.75,0.020781,0.031250
 20, 2697,  67, 2650, 4.58, 2.75,0.023750,0.015625
 25, 2698,  60, 2579, 4.61, 0.00,0.024062,0.015625
 30, 2694,  61, 2650, 4.46, 2.75,0.022187,0.031250
 35, 2683,  57, 2579, 4.03, 0.00,0.024375,0.031250
 40, 2688,  63, 2579, 4.23, 0.00,0.029531,0.046875
 45, 2695,  48, 2650, 4.50, 2.75,0.030156,0.046875
 50, 2691,  52, 2579, 4.34, 0.00,0.030937,0.062500
