Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2018,   8, 1942,10.45, 6.29,0.024843,0.031250
  5, 1955, 142, 1873, 7.01, 2.52,0.049375,0.062500
 10, 1951, 136, 1873, 6.79, 2.52,0.053437,0.078125
 15, 1944, 126, 1873, 6.40, 2.52,0.056562,0.109375
 20, 1948, 117, 1873, 6.62, 2.52,0.058281,0.062500
 25, 1951, 113, 1873, 6.79, 2.52,0.062031,0.046875
 30, 1950, 123, 1873, 6.73, 2.52,0.067812,0.062500
 35, 1953, 112, 1873, 6.90, 2.52,0.069375,0.078125
 40, 1950, 121, 1873, 6.73, 2.52,0.075937,0.125000
 45, 1953, 117, 1873, 6.90, 2.52,0.079531,0.125000
 50, 1962, 122, 1870, 7.39, 2.35,0.085781,0.140625
