Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3261,   7, 2860,20.38, 5.57,0.014218,0.015625
  5, 3223,  64, 2805,18.97, 3.54,0.023593,0.031250
 10, 3185,  73, 2709,17.57, 0.00,0.031250,0.046875
 15, 3151,  75, 2803,16.32, 3.47,0.039843,0.031250
 20, 3202,  66, 2796,18.20, 3.21,0.040937,0.062500
 25, 3184,  72, 2803,17.53, 3.47,0.044375,0.062500
 30, 3144,  66, 2709,16.06, 0.00,0.040625,0.093750
 35, 3214,  62, 2709,18.64, 0.00,0.049687,0.062500
 40, 3199,  68, 2709,18.09, 0.00,0.055937,0.078125
 45, 3210,  55, 2709,18.49, 0.00,0.046250,0.046875
 50, 3213,  69, 2709,18.60, 0.00,0.062031,0.109375
