Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7047,  12, 6680, 7.83, 2.22,0.190781,0.203125
  5, 6974,  92, 6750, 6.72, 3.29,0.277500,0.359375
 10, 6977,  81, 6671, 6.76, 2.08,0.300937,0.296875
 15, 7018,  96, 6760, 7.39, 3.44,0.343750,0.234375
 20, 6988,  79, 6680, 6.93, 2.22,0.352343,0.281250
 25, 7001,  90, 6669, 7.13, 2.05,0.392968,0.437500
 30, 7021,  87, 6751, 7.44, 3.31,0.430000,0.359375
 35, 7019,  89, 6637, 7.41, 1.56,0.468125,0.546875
 40, 7002,  90, 6717, 7.15, 2.79,0.507656,0.937500
 45, 7022,  80, 6713, 7.45, 2.72,0.521562,0.390625
 50, 7025,  91, 6671, 7.50, 2.08,0.592187,0.718750
