Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3478,   4, 3260,15.86, 8.59,0.014687,0.031250
  5, 3407,  42, 3055,13.49, 1.77,0.023437,0.046875
 10, 3373,  62, 3055,12.36, 1.77,0.032031,0.062500
 15, 3398,  45, 3047,13.19, 1.50,0.030625,0.046875
 20, 3384,  60, 3093,12.72, 3.03,0.031093,0.031250
 25, 3377,  60, 3002,12.49, 0.00,0.032968,0.078125
 30, 3396,  51, 3093,13.12, 3.03,0.034218,0.062500
 35, 3389,  53, 3047,12.89, 1.50,0.035937,0.062500
 40, 3376,  58, 3047,12.46, 1.50,0.037500,0.093750
 45, 3398,  64, 3091,13.19, 2.96,0.036406,0.078125
 50, 3407,  52, 3072,13.49, 2.33,0.038281,0.109375
