Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6953,  12, 6834,12.89,10.96,0.155000,0.218750
  5, 6890,  97, 6551,11.87, 6.36,0.259687,0.343750
 10, 6891, 101, 6656,11.89, 8.07,0.271093,0.515625
 15, 6888, 107, 6652,11.84, 8.00,0.293437,0.765625
 20, 6882, 113, 6513,11.74, 5.75,0.320625,0.468750
 25, 6875, 120, 6509,11.63, 5.68,0.346562,0.250000
 30, 6891,  99, 6604,11.89, 7.23,0.344062,0.578125
 35, 6905, 100, 6604,12.11, 7.23,0.364375,0.515625
 40, 6903,  94, 6545,12.08, 6.27,0.373593,0.859375
 45, 6887, 121, 6541,11.82, 6.20,0.439531,0.562500
 50, 6891,  97, 6608,11.89, 7.29,0.422031,1.078125
