Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9107,  12, 8450,22.26,13.44,0.015625,0.015625
  5, 8689, 123, 7711,16.65, 3.52,0.027187,0.046875
 10, 8594, 126, 7711,15.37, 3.52,0.030156,0.031250
 15, 8630, 127, 7910,15.85, 6.19,0.031562,0.062500
 20, 8595, 129, 7711,15.38, 3.52,0.035312,0.031250
 25, 8552, 134, 7489,14.81, 0.54,0.040000,0.078125
 30, 8549, 147, 7671,14.77, 2.98,0.042656,0.078125
 35, 8576, 132, 7711,15.13, 3.52,0.041406,0.031250
 40, 8566, 150, 7711,15.00, 3.52,0.047812,0.046875
 45, 8557, 147, 7589,14.87, 1.88,0.050937,0.046875
 50, 8591, 147, 7699,15.33, 3.36,0.052031,0.062500
