Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9274,   4, 8331,27.67,14.69,0.006562,0.015625
  5, 7902,  92, 7264, 8.78, 0.00,0.010468,0.015625
 10, 7855,  89, 7264, 8.14, 0.00,0.018906,0.015625
 15, 7720,  85, 7264, 6.28, 0.00,0.022343,0.031250
 20, 7910,  69, 7264, 8.89, 0.00,0.025625,0.031250
 25, 7730,  75, 7264, 6.42, 0.00,0.032500,0.031250
 30, 7588,  76, 7264, 4.46, 0.00,0.024531,0.046875
 35, 7758,  78, 7264, 6.80, 0.00,0.033593,0.046875
 40, 7627,  67, 7264, 5.00, 0.00,0.032812,0.031250
 45, 7715,  79, 7264, 6.21, 0.00,0.041250,0.046875
 50, 7559,  77, 7264, 4.06, 0.00,0.036562,0.046875
