Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3744,   6, 3394,11.89, 1.43,0.003906,0.000000
  5, 3527,  67, 3346, 5.41, 0.00,0.005937,0.015625
 10, 3517,  60, 3346, 5.11, 0.00,0.007343,0.015625
 15, 3478,  58, 3346, 3.95, 0.00,0.008593,0.000000
 20, 3462,  59, 3346, 3.47, 0.00,0.011406,0.000000
 25, 3486,  56, 3346, 4.18, 0.00,0.012187,0.015625
 30, 3476,  62, 3346, 3.89, 0.00,0.013906,0.000000
 35, 3472,  65, 3346, 3.77, 0.00,0.014843,0.015625
 40, 3486,  60, 3346, 4.18, 0.00,0.014062,0.015625
 45, 3479,  68, 3346, 3.97, 0.00,0.016250,0.000000
 50, 3485,  69, 3346, 4.15, 0.00,0.017031,0.000000
