Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6328,  13, 5983,12.80, 6.65,0.122812,0.109375
  5, 6228, 106, 5877,11.02, 4.76,0.197656,0.296875
 10, 6240, 138, 5889,11.23, 4.97,0.234687,0.296875
 15, 6256, 141, 5823,11.52, 3.80,0.250937,0.328125
 20, 6268, 142, 5858,11.73, 4.42,0.264218,0.421875
 25, 6304, 125, 5847,12.37, 4.22,0.260781,0.281250
 30, 6321, 133, 5837,12.67, 4.05,0.294218,0.312500
 35, 6267, 145, 5858,11.71, 4.42,0.307968,0.390625
 40, 6319, 135, 5847,12.64, 4.22,0.312031,0.453125
 45, 6289, 140, 5833,12.10, 3.98,0.331875,0.515625
 50, 6355, 119, 5879,13.28, 4.80,0.318281,0.312500
