Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8661,   9, 8129,17.02, 9.84,0.005937,0.000000
  5, 8510,  51, 7401,14.98, 0.00,0.009062,0.015625
 10, 8392,  63, 7401,13.39, 0.00,0.009218,0.015625
 15, 8395,  68, 7443,13.43, 0.57,0.012343,0.015625
 20, 8378,  75, 7401,13.20, 0.00,0.016406,0.015625
 25, 8415,  73, 7622,13.70, 2.99,0.016562,0.015625
 30, 8376,  70, 7401,13.17, 0.00,0.015312,0.015625
 35, 8287,  76, 7401,11.97, 0.00,0.022812,0.015625
 40, 8400,  78, 7401,13.50, 0.00,0.021406,0.046875
 45, 8324,  79, 7401,12.47, 0.00,0.018906,0.000000
 50, 8364,  76, 7401,13.01, 0.00,0.025156,0.031250
