Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6527,  12, 6412,13.43,11.44,0.179687,0.156250
  5, 6433, 132, 6225,11.80, 8.19,0.311718,0.515625
 10, 6406, 156, 6261,11.33, 8.81,0.349062,0.468750
 15, 6401, 153, 6231,11.24, 8.29,0.379375,0.593750
 20, 6396, 165, 6241,11.16, 8.46,0.438437,0.953125
 25, 6435, 146, 6261,11.84, 8.81,0.451562,0.625000
 30, 6415, 150, 6261,11.49, 8.81,0.510781,0.546875
 35, 6419, 145, 6222,11.56, 8.13,0.516250,0.687500
 40, 6444, 144, 6245,11.99, 8.53,0.555468,0.640625
 45, 6426, 156, 6202,11.68, 7.79,0.612656,1.031250
 50, 6448, 151, 6247,12.06, 8.57,0.640156,0.640625
