Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7993,   5, 7332,16.53, 6.90,0.006093,0.015625
  5, 7482,  97, 6923, 9.08, 0.93,0.011093,0.015625
 10, 7305,  96, 6895, 6.50, 0.52,0.012031,0.000000
 15, 7277, 115, 6895, 6.09, 0.52,0.021718,0.015625
 20, 7184, 107, 6923, 4.74, 0.93,0.022187,0.031250
 25, 7206,  91, 6950, 5.06, 1.33,0.021718,0.015625
 30, 7195,  93, 6923, 4.90, 0.93,0.022968,0.015625
 35, 7154, 102, 6859, 4.30, 0.00,0.022500,0.031250
 40, 7181, 102, 6895, 4.69, 0.52,0.026562,0.046875
 45, 7230,  93, 6895, 5.41, 0.52,0.026875,0.046875
 50, 7201,  90, 6900, 4.99, 0.60,0.031406,0.031250
