Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2913,   3, 2889, 6.20, 5.32,0.006250,0.000000
  5, 2899,   8, 2889, 5.69, 5.32,0.008125,0.000000
 10, 2901,  13, 2889, 5.76, 5.32,0.008125,0.000000
 15, 2913,  11, 2889, 6.20, 5.32,0.011250,0.000000
 20, 2913,  14, 2889, 6.20, 5.32,0.016406,0.015625
 25, 2916,  18, 2889, 6.31, 5.32,0.017968,0.031250
 30, 2917,  24, 2889, 6.34, 5.32,0.021718,0.015625
 35, 2925,  24, 2889, 6.64, 5.32,0.021093,0.015625
 40, 2914,  16, 2889, 6.23, 5.32,0.021250,0.015625
 45, 2914,  20, 2889, 6.23, 5.32,0.027500,0.015625
 50, 2926,  30, 2823, 6.67, 2.92,0.032500,0.078125
