Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2311,   4, 2243, 7.34, 4.18,0.006718,0.015625
  5, 2274,  20, 2243, 5.62, 4.18,0.008437,0.015625
 10, 2266,  21, 2210, 5.25, 2.65,0.007656,0.015625
 15, 2266,  24, 2210, 5.25, 2.65,0.009531,0.015625
 20, 2263,  28, 2210, 5.11, 2.65,0.011562,0.015625
 25, 2260,  31, 2210, 4.97, 2.65,0.013906,0.031250
 30, 2262,  27, 2197, 5.06, 2.04,0.018281,0.015625
 35, 2260,  34, 2210, 4.97, 2.65,0.017812,0.015625
 40, 2271,  37, 2153, 5.48, 0.00,0.019843,0.046875
 45, 2264,  42, 2153, 5.16, 0.00,0.024843,0.031250
 50, 2272,  47, 2153, 5.53, 0.00,0.029218,0.078125
