Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2666,   3, 2590, 2.93, 0.00,0.005937,0.015625
  5, 2626,  23, 2590, 1.39, 0.00,0.007187,0.000000
 10, 2621,  21, 2590, 1.20, 0.00,0.007343,0.000000
 15, 2610,  29, 2590, 0.77, 0.00,0.008125,0.015625
 20, 2610,  22, 2590, 0.77, 0.00,0.010937,0.000000
 25, 2606,  34, 2590, 0.62, 0.00,0.010312,0.015625
 30, 2605,  36, 2590, 0.58, 0.00,0.010781,0.015625
 35, 2611,  32, 2590, 0.81, 0.00,0.011093,0.015625
 40, 2612,  30, 2590, 0.85, 0.00,0.011093,0.015625
 45, 2604,  33, 2590, 0.54, 0.00,0.012656,0.015625
 50, 2608,  37, 2590, 0.69, 0.00,0.011250,0.000000
