Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 5855,  12, 5671,14.74,11.13,0.140625,0.125000
  5, 5806, 105, 5519,13.78, 8.15,0.229062,0.312500
 10, 5838, 103, 5513,14.40, 8.03,0.238593,0.421875
 15, 5834,  92, 5608,14.32, 9.90,0.243437,0.281250
 20, 5833, 105, 5589,14.31, 9.52,0.264531,0.390625
 25, 5827,  99, 5617,14.19,10.07,0.272812,0.328125
 30, 5843,  88, 5624,14.50,10.21,0.273593,0.375000
 35, 5847,  91, 5500,14.58, 7.78,0.294062,0.671875
 40, 5860,  91, 5599,14.83, 9.72,0.328437,0.296875
 45, 5841,  98, 5480,14.46, 7.39,0.325625,0.562500
 50, 5859,  82, 5702,14.81,11.74,0.316718,0.375000
