Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8258,   4, 7477,19.53, 8.22,0.006718,0.015625
  5, 7479,  76, 6909, 8.25, 0.00,0.011093,0.015625
 10, 7206,  87, 6909, 4.30, 0.00,0.015937,0.015625
 15, 7202,  74, 6909, 4.24, 0.00,0.019843,0.031250
 20, 7113,  74, 6909, 2.95, 0.00,0.023906,0.046875
 25, 7088,  60, 6909, 2.59, 0.00,0.026875,0.046875
 30, 7102,  66, 6909, 2.79, 0.00,0.029687,0.046875
 35, 7116,  69, 6909, 3.00, 0.00,0.039375,0.046875
 40, 7065,  61, 6909, 2.26, 0.00,0.034531,0.031250
 45, 7085,  65, 6909, 2.55, 0.00,0.045937,0.046875
 50, 7104,  68, 6909, 2.82, 0.00,0.048281,0.015625
