Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1211,   5, 1207, 5.30, 4.96,0.170625,0.171875
  5, 1212,  16, 1205, 5.39, 4.78,0.184687,0.265625
 10, 1211,  17, 1205, 5.30, 4.78,0.185312,0.234375
 15, 1209,  25, 1205, 5.13, 4.78,0.198906,0.218750
 20, 1208,  39, 1163, 5.04, 1.13,0.217187,0.390625
 25, 1208,  49, 1166, 5.04, 1.39,0.233125,0.312500
 30, 1206,  49, 1166, 4.87, 1.39,0.237031,0.265625
 35, 1203,  58, 1166, 4.61, 1.39,0.254843,0.375000
 40, 1204,  50, 1166, 4.70, 1.39,0.238437,0.375000
