Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7997,  13, 7773, 5.64, 2.68,0.102656,0.125000
  5, 7914,  32, 7773, 4.54, 2.68,0.119375,0.093750
 10, 7851,  30, 7570, 3.71, 0.00,0.125468,0.140625
 15, 7862,  40, 7570, 3.86, 0.00,0.129218,0.109375
 20, 7824,  45, 7570, 3.36, 0.00,0.137187,0.109375
 25, 7795,  62, 7570, 2.97, 0.00,0.145156,0.140625
 30, 7773,  74, 7570, 2.68, 0.00,0.156875,0.156250
 35, 7729,  78, 7570, 2.10, 0.00,0.165625,0.187500
 40, 7759,  75, 7570, 2.50, 0.00,0.166562,0.187500
