Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2055,   1, 2034, 6.59, 5.50,0.252187,0.250000
  5, 2053,   4, 2014, 6.48, 4.46,0.255468,0.421875
 10, 2049,   8, 1998, 6.28, 3.63,0.270468,0.500000
 15, 2057,  10, 2014, 6.69, 4.46,0.271718,0.578125
 20, 2049,  15, 1944, 6.28, 0.83,0.283437,0.562500
 25, 2047,  18, 1946, 6.17, 0.93,0.294843,0.390625
 30, 2048,  23, 1998, 6.22, 3.63,0.304843,0.437500
 35, 2048,  23, 1928, 6.22, 0.00,0.309218,0.796875
 40, 2041,  28, 1944, 5.86, 0.83,0.319375,0.718750
