Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6992,   7, 6977, 1.94, 1.72,0.037031,0.046875
  5, 6989,   9, 6950, 1.90, 1.33,0.037968,0.046875
 10, 6991,   9, 6923, 1.92, 0.93,0.042500,0.046875
 15, 6986,  16, 6859, 1.85, 0.00,0.040156,0.031250
 20, 6978,  21, 6859, 1.73, 0.00,0.042187,0.046875
 25, 6965,  35, 6859, 1.55, 0.00,0.045937,0.046875
 30, 6948,  51, 6859, 1.30, 0.00,0.050468,0.078125
 35, 6943,  50, 6859, 1.22, 0.00,0.051406,0.046875
 40, 6947,  55, 6859, 1.28, 0.00,0.052812,0.078125
