Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2153,  11, 2098, 6.64, 3.91,0.285781,0.265625
  5, 2126,  37, 2043, 5.30, 1.19,0.344687,0.390625
 10, 2122,  39, 2033, 5.10, 0.69,0.358125,0.562500
 15, 2124,  43, 2035, 5.20, 0.79,0.365937,0.953125
 20, 2108,  54, 2043, 4.41, 1.19,0.399687,0.515625
 25, 2111,  56, 2031, 4.56, 0.59,0.399062,0.375000
 30, 2108,  62, 2019, 4.41, 0.00,0.420625,0.468750
 35, 2115,  57, 2031, 4.75, 0.59,0.414062,0.609375
 40, 2124,  56, 2019, 5.20, 0.00,0.400937,0.859375
