Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8026,  10, 7998, 1.07, 0.72,0.093750,0.109375
  5, 8008,  15, 7998, 0.84, 0.72,0.096093,0.125000
 10, 8006,  15, 7995, 0.82, 0.68,0.100625,0.109375
 15, 8010,  17, 7995, 0.87, 0.68,0.102343,0.093750
 20, 8009,  27, 7941, 0.86, 0.00,0.111250,0.203125
 25, 8015,  35, 7941, 0.93, 0.00,0.119843,0.203125
 30, 8009,  35, 7941, 0.86, 0.00,0.115625,0.140625
 35, 8006,  55, 7941, 0.82, 0.00,0.134687,0.234375
 40, 8015,  51, 7941, 0.93, 0.00,0.137656,0.359375
