Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3400,   6, 3371, 1.61, 0.75,0.023906,0.031250
  5, 3397,   8, 3346, 1.52, 0.00,0.022656,0.015625
 10, 3392,   9, 3346, 1.37, 0.00,0.021875,0.031250
 15, 3394,   9, 3346, 1.43, 0.00,0.022187,0.015625
 20, 3398,  11, 3346, 1.55, 0.00,0.023281,0.031250
 25, 3395,  10, 3346, 1.46, 0.00,0.023281,0.031250
 30, 3393,  12, 3346, 1.40, 0.00,0.026406,0.046875
 35, 3390,  16, 3346, 1.32, 0.00,0.024843,0.031250
 40, 3393,  20, 3346, 1.40, 0.00,0.025781,0.015625
