Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1940,  15, 1900, 7.84, 5.61,0.304843,0.281250
  5, 1926,  33, 1831, 7.06, 1.78,0.348593,0.375000
 10, 1923,  30, 1831, 6.89, 1.78,0.349687,0.484375
 15, 1922,  34, 1873, 6.84, 4.11,0.353281,0.453125
 20, 1917,  37, 1843, 6.56, 2.45,0.378750,0.437500
 25, 1922,  36, 1842, 6.84, 2.39,0.364843,0.734375
 30, 1921,  41, 1810, 6.78, 0.61,0.375625,0.531250
 35, 1923,  48, 1831, 6.89, 1.78,0.396406,0.484375
 40, 1926,  43, 1820, 7.06, 1.17,0.382656,0.500000
