Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1093,  14, 1085, 4.59, 3.83,0.194843,0.203125
  5, 1093,  33, 1068, 4.59, 2.20,0.227968,0.265625
 10, 1093,  25, 1071, 4.59, 2.49,0.221718,0.343750
 15, 1091,  33, 1061, 4.40, 1.53,0.230156,0.234375
 20, 1093,  35, 1061, 4.59, 1.53,0.232968,0.437500
 25, 1089,  39, 1061, 4.21, 1.53,0.245156,0.468750
 30, 1095,  41, 1051, 4.78, 0.57,0.245312,0.375000
 35, 1098,  36, 1051, 5.07, 0.57,0.243437,0.453125
 40, 1106,  34, 1061, 5.84, 1.53,0.237500,0.343750
