Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1237,   4, 1199, 4.39, 1.18,0.168125,0.156250
  5, 1217,  34, 1185, 2.70, 0.00,0.213437,0.234375
 10, 1218,  25, 1185, 2.78, 0.00,0.195312,0.281250
 15, 1213,  29, 1185, 2.36, 0.00,0.202343,0.218750
 20, 1211,  35, 1185, 2.19, 0.00,0.220000,0.312500
 25, 1209,  44, 1185, 2.03, 0.00,0.229687,0.250000
 30, 1208,  49, 1185, 1.94, 0.00,0.243281,0.203125
 35, 1207,  52, 1185, 1.86, 0.00,0.258125,0.250000
 40, 1208,  49, 1185, 1.94, 0.00,0.266718,0.234375
